860338546,127.0450091,37.5056436
860338547,127.041856,37.5081454
860338548,127.0446418,37.5068237
860338549,127.0535125,37.5074759
860338550,127.0411667,37.5079411
860338551,127.0523129,37.5069777
860338553,127.0430165,37.5070047
860338554,127.042578,37.5046713
860338555,127.0526923,37.5062573
860338557,127.0423755,37.5079094
860338559,127.0429662,37.505475
860338560,127.0401044,37.5080007
860338561,127.0479116,37.5054787
860338562,127.0408977,37.5071693
860338563,127.0441812,37.5052734
860338564,127.0429084,37.5070652
860338565,127.0456523,37.5062102
860338566,127.0443958,37.5047176
860338567,127.0445693,37.5066189
860338573,127.0415418,37.5083425
860338574,127.0439312,37.5039275
860338575,127.0423231,37.5050959
860338576,127.0413922,37.5086897
860338577,127.0475161,37.5053485
860338581,127.0448819,37.5071097
860338582,127.0436954,37.5048423
860338583,127.0446731,37.5057162
860338584,127.0472254,37.5052475
860338586,127.0435589,37.5090378
860338589,127.0517637,37.5096381
860338590,127.0425896,37.5050453
860338592,127.0427156,37.5080048
860338593,127.0426989,37.5050283
860812978,127.0488556,37.5026938
860812979,127.0476773,37.5029825
867095687,127.0504906,37.5057395
867095689,127.0502432,37.5067892
867095692,127.0526162,37.5063951
867095709,127.0502438,37.5062344
871417860,127.0483069,37.5059928
871417861,127.0502296,37.5066087
872558164,127.0519282,37.5094827
872558171,127.0541471,37.5096997
872558174,127.0517185,37.511715
872558176,127.0529554,37.5095334
872558178,127.0530132,37.5104208
872558180,127.0547311,37.5068918
872558181,127.0514374,37.5119794
872558191,127.053457,37.5101955
872558193,127.0526333,37.5093545
872558195,127.0530077,37.5085782
872558197,127.0508989,37.5105118
872558199,127.0531474,37.5100814
872558200,127.0557319,37.5084051
872558203,127.0525221,37.5119899
872558220,127.0536808,37.5088065
872558221,127.0512384,37.5107233
872558227,127.0545244,37.50724
872558232,127.0542417,37.5077756
872558243,127.0529572,37.5100215
872558250,127.0544783,37.5090851
872558252,127.0545847,37.5105849
872558253,127.051742,37.5061324
872558268,127.053389,37.5090987
872558269,127.0531928,37.5114755
872558270,127.0524265,37.5100663
872558273,127.0515636,37.5109202
872558281,127.0531412,37.5093495
872558285,127.0524859,37.5066284
872558286,127.0528498,37.512102
872558290,127.0522069,37.5118821
872558300,127.0532934,37.510134
872558301,127.049924,37.511478
872558303,127.0537751,37.5095734
872558306,127.0460307,37.5099894
872558309,127.0523983,37.5119476
872558322,127.052877,37.511372
872558325,127.0484653,37.511046
872558327,127.0555548,37.5071655
872558332,127.0539624,37.5117458
872558335,127.0515425,37.5118917
872558337,127.0499197,37.5120575
872558343,127.0550132,37.5080741
872558346,127.0532163,37.5092672
872558350,127.0505643,37.5108456
872558354,127.0552493,37.5093388
872558361,127.0522639,37.5111778
872558364,127.0503385,37.5110652
872558370,127.052864,37.5086978
872558372,127.0519337,37.511062
872558374,127.0486103,37.5107613
872558375,127.0515862,37.5068253
872558390,127.0511899,37.5113116
872558391,127.0481189,37.510612
872558392,127.0525487,37.5112628
872558393,127.0510769,37.5123858
875533115,127.0562888,37.5135468
875533131,127.0593745,37.5078464
875533155,127.0581011,37.5102562
894391710,127.0591657,37.4976836
894391727,127.0598903,37.4962659
894391750,127.0594048,37.4971916
894391809,127.0549758,37.4963579
894391813,127.0565875,37.4968883
894391837,127.0581166,37.4973583
917142475,127.0583551,37.5037847
917142479,127.0597217,37.5042246
917142485,127.0577898,37.5048302
917142507,127.0582105,37.5057272
917142515,127.0582434,37.5037492
917142516,127.0563777,37.5031314
917142519,127.0523554,37.5018081
917142522,127.0505695,37.5012308
917142533,127.0558227,37.5049298
917142569,127.0567958,37.5112881
917142570,127.0573999,37.5100311
917142571,127.0574684,37.509785
917142587,127.0515452,37.5035345
917142602,127.0538323,37.5015236
917142626,127.0576727,37.5047935
917142627,127.0500371,37.5023044
917142641,127.0568585,37.5098613
917142644,127.0561825,37.5096572
917142647,127.0553553,37.509383
917142659,127.0585778,37.5093839
917142662,127.0579192,37.5091742
917142664,127.0572907,37.50899
917142665,127.0566536,37.508787
917142666,127.0558374,37.5084591
917142672,127.0574738,37.5072284
917142676,127.0552024,37.5120229
917142687,127.0578015,37.5079624
917142693,127.055922,37.5122158
917142696,127.055299,37.5133937
917142706,127.0584343,37.5081515
917142742,127.0568627,37.5125229
917142757,127.0546989,37.5106212
917142770,127.0540693,37.511771
921145156,127.0428872,37.5070809
1326157577,127.0386953,37.5075682
1326157669,127.0393019,37.5077448
1326160714,127.0394009,37.5049926
1326160720,127.0384082,37.5028483
1326160736,127.0405659,37.5054122
1326160737,127.0405065,37.5035272
1326160738,127.0381765,37.505208
1326160740,127.0397991,37.5032982
1326160742,127.0377221,37.5062205
1326160756,127.0412451,37.5039318
1326160759,127.039059,37.504871
1326160760,127.0394565,37.5031866
1326160761,127.0418812,37.5041229
1326160762,127.0403595,37.5058459
1326160764,127.041991,37.4971992
1326160786,127.0401359,37.5034063
1326160790,127.0387207,37.5047552
1326196476,127.043875,37.4962734
1326196478,127.0396326,37.4974356
1326196480,127.0441284,37.4995876
1326196481,127.0401162,37.4975787
1326196489,127.0417805,37.5010206
1326196495,127.0411961,37.4976853
1326196503,127.0432271,37.5013386
1326196507,127.0429781,37.4968549
1326196509,127.0425673,37.4998024
1326196516,127.0428408,37.4992132
1326196521,127.0433284,37.4961081
1326196534,127.0413441,37.4960409
1326196538,127.042451,37.4990957
1326196539,127.0402924,37.4984379
1326196540,127.0441309,37.4974244
1326196546,127.0413886,37.499446
1326196553,127.0394171,37.5002691
1326196555,127.0409817,37.4993265
1326196556,127.0392839,37.4981512
1326196557,127.0430179,37.4985781
1326196564,127.0433592,37.4978736
1326196566,127.0429691,37.4999183
1326196568,127.0420646,37.4989785
1326196569,127.0397867,37.4983026
1326196571,127.0433162,37.4970267
1326196580,127.040442,37.4964215
1326196582,127.0417866,37.4995608
1326196583,127.0441699,37.4956685
1326196584,127.0416762,37.4988612
1326196597,127.0431324,37.4960509
1326196598,127.0436939,37.4962186
1326196601,127.042175,37.4996826
1326196610,127.0399072,37.5004182
1326196611,127.0437033,37.4972165
1326196613,127.0448676,37.4958704
1326196615,127.0407715,37.498589
1326196616,127.0427451,37.499185
1326196627,127.0454445,37.4967376
1326196628,127.0434932,37.4961561
1326196629,127.0398338,37.49701
1326196630,127.0406067,37.4977237
1326196640,127.0441411,37.4963502
1326196641,127.044927,37.4978117
1326196645,127.0432407,37.4993315
1326196647,127.0403949,37.5005832
1326196656,127.0445779,37.4964807
1326461855,127.037819,37.4977077
1433691563,127.0514182,37.497297
1433691571,127.0442691,37.5016369
1433691573,127.0424105,37.5010909
1433691582,127.0448278,37.5022701
1433691583,127.0446334,37.5025887
1433691585,127.0493798,37.5037363
1433691586,127.0460958,37.5025782
1433691588,127.0408513,37.4996219
1433691591,127.0475941,37.5031882
1433691612,127.0459202,37.5029904
1433691615,127.050932,37.4965228
1433691619,127.0471197,37.4993147
1433691621,127.0508439,37.4985078
1433691625,127.0513194,37.495763
1433691633,127.0495437,37.5033775
1433691639,127.0468202,37.4998874
1433691643,127.0494776,37.4960244
1433691646,127.0482554,37.5028366
1872569976,127.0401037,37.5069441
1904250960,127.0423938,37.5098561
1904250963,127.052487,37.5128109
1904250965,127.0468672,37.5071455
1904250969,127.0401047,37.5091873
1904250971,127.0456552,37.5108085
1904250975,127.0429325,37.5100099
1904250977,127.0433051,37.5101211
1904250980,127.0482231,37.5115594
1904250981,127.0404368,37.5092756
1904250987,127.0410479,37.5094493
1905044342,127.042918,37.5128818
1967126050,127.0407074,37.5031019
1967126053,127.0408804,37.502738
1967126060,127.0393049,37.5026875
1967126066,127.0394956,37.5023294
2048415315,127.0496581,37.4995872
2048415316,127.0494257,37.5000617
2048415317,127.0527112,37.4982654
2048415318,127.053057,37.4992221
2048415320,127.0530125,37.4983588
2048415321,127.0536508,37.4980411
2048415322,127.0526013,37.4980228
2048415323,127.0520499,37.498083
2048462866,127.0556924,37.5000817
2048462871,127.0590931,37.4991494
2048462875,127.0579979,37.5021519
2048462886,127.0600218,37.4994525
2048462890,127.0571862,37.5005782
2048462892,127.0562955,37.4989042
2048462896,127.0543279,37.4976348
2048462900,127.0588373,37.4997414
2048462902,127.0553438,37.5006179
2048462904,127.0537949,37.4994604
2048462908,127.0566724,37.50041
2048462914,127.058561,37.5010269
2048462918,127.0594113,37.4992508
2048462920,127.0562241,37.5015603
2048462922,127.0537515,37.5007475
2048462924,127.0533666,37.5006231
2048462926,127.057231,37.4985537
2048462927,127.0543212,37.4996341
2048462928,127.0570229,37.5018223
2048462929,127.0584991,37.498962
2048462931,127.0582478,37.5009252
2048462933,127.0564013,37.5003203
2048462937,127.0588989,37.5025248
2048462941,127.0572778,37.4992211
2048462945,127.0586195,37.4975246
2048462951,127.0597188,37.4993505
2048462961,127.0540577,37.5001699
2048462963,127.0559596,37.5022148
2048462965,127.0558111,37.5014271
2048462967,127.055422,37.5012986
2048462969,127.0567708,37.5004408
2048462971,127.0551195,37.5005456
2048462977,127.056271,37.5015754
2048462979,127.0539237,37.4995013
2048462994,127.0556136,37.5000603
2048462996,127.0566103,37.5016871
2048462998,127.0559934,37.500184
2048463002,127.058258,37.5016094
2048463006,127.0544737,37.500993
2048463009,127.0569724,37.5005069
2048463013,127.0575718,37.499325
2048463014,127.0525414,37.4970659
2049593963,127.0534785,37.5021852
2049593965,127.053328,37.5033648
2049593967,127.0526123,37.5031411
2049593982,127.0527575,37.5019465
2049593994,127.0506667,37.5025078
2049593996,127.0533568,37.5033743
2049594000,127.051937,37.503664
2049594009,127.0532723,37.5026531
2049594017,127.0528784,37.502528
2049594025,127.0507213,37.5032713
2049594031,127.0530755,37.5012786
2049594033,127.0515167,37.5015406
2049594039,127.050607,37.5024891
2049594041,127.0522727,37.5037746
2049594043,127.0510389,37.5026255
2049594045,127.0522532,37.5030147
2049594050,127.0503526,37.5031514
2049594052,127.0531264,37.5020636
2049594060,127.0536424,37.5027707
2049594063,127.0529823,37.5032547
2049594083,127.0534486,37.5014025
2049594089,127.0525151,37.5024126
2049594099,127.051116,37.5014088
2049594100,127.0521285,37.5022898
2049594102,127.0510069,37.5026164
2049605094,127.0415388,37.5119736
2049605095,127.0389621,37.510077
2049605096,127.0389025,37.5112255
2049605097,127.0420664,37.5105939
2049605098,127.037714,37.5108717
2049605099,127.0404932,37.510125
2049605101,127.038858,37.513049
2049605107,127.0411507,37.5103223
2049605110,127.0385976,37.5099699
2049605112,127.0399787,37.511532
2049605116,127.0385224,37.511886
2049605117,127.0379441,37.5120721
2049605122,127.0405633,37.5132068
2049605125,127.0386407,37.5118399
2049605126,127.0401149,37.5130968
2049605128,127.0386033,37.5111378
2049605129,127.0381359,37.5110007
2110338712,127.0438682,37.5102769
2152737448,127.0600453,37.503241
2152737453,127.060008,37.5025485
2152737459,127.0596603,37.5013765
2152737460,127.0590115,37.5025631
2152737481,127.0600398,37.5035509
2152737514,127.0602772,37.5002042
2204149202,127.0389904,37.5001326
2204149205,127.0428373,37.5001963
2204149206,127.0385641,37.4996847
2204149207,127.0377267,37.5026135
2280678738,127.0384737,37.5011697
2280678757,127.038371,37.5013407
2280678763,127.0398822,37.5016084
2280678769,127.039773,37.5017994
2280678776,127.0412482,37.5020387
2280678782,127.0411471,37.5022297
2280678793,127.0426326,37.5024458
2280678799,127.0425089,37.502668
2280678809,127.0444204,37.5029961
2280678827,127.0443191,37.503186
2280678832,127.0457173,37.5034073
2280678833,127.0456262,37.5035974
2280678834,127.047284,37.5038537
2280678835,127.0471884,37.5040792
2280678836,127.049065,37.5044038
2280678841,127.050874,37.5049572
2280678842,127.0507387,37.5051715
2280678843,127.0530185,37.5056088
2280678844,127.0529047,37.5058282
2280678847,127.0551363,37.5062617
2280678848,127.0549768,37.5064628
2280678849,127.0566608,37.5067233
2280678850,127.0567976,37.5067702
2280678851,127.0575855,37.5070024
2280678853,127.0582175,37.5072002
2280678854,127.0594947,37.5076197
2477250028,127.049817,37.5040288
2477250029,127.0511025,37.5044627
2477250030,127.0513461,37.5039306
2477250031,127.049318,37.5038726
2477250032,127.0500559,37.5035398
2477250033,127.0502551,37.5031201
2477254459,127.0488869,37.5097747
2477254461,127.0475646,37.5074746
2477254466,127.0473446,37.5074236
2477254467,127.0493001,37.5090564
2477254469,127.05222,37.5080852
2477254479,127.05328,37.5077558
2477254484,127.0482533,37.5101785
2477254490,127.0472937,37.509441
2477254495,127.0472657,37.5094584
2477254503,127.0458212,37.5090513
2477254508,127.0457621,37.5086555
2477254509,127.0508583,37.5088917
2477254514,127.0495655,37.5098151
2477254523,127.0470147,37.5073746
2477254524,127.050099,37.5069087
2477254526,127.0480845,37.5071763
2477254528,127.0532525,37.5051647
2477254529,127.0465561,37.5083896
2477254531,127.0517852,37.508372
2477254537,127.0466398,37.5074573
2477254546,127.0512848,37.507781
2477254570,127.0474676,37.5076121
2477255855,127.0378107,37.5041298
2477256593,127.037966,37.5037868
2477256597,127.0389606,37.5072962
2477423063,127.0492307,37.5070002
2477423064,127.0494222,37.5069837
2477423066,127.0494072,37.5069216
2750509426,127.0413295,37.5095279
2770015875,127.0464764,37.5133358
3242819187,127.0465325,37.5061101
3689211646,127.0588161,37.5089215
3689211653,127.0584156,37.5096893
3734588280,127.0489627,37.5046312
3734588291,127.0491428,37.5069419
3734588540,127.0491376,37.5072175
3734588651,127.0464339,37.5080024
3734588668,127.0464983,37.5081081
3734588673,127.0466796,37.5081404
3734588683,127.0463879,37.5081929
3734588692,127.0527125,37.5082262
3734588693,127.0525789,37.5082227
3734588714,127.0526464,37.508391
3734588724,127.0467918,37.5084452
3734588730,127.0463455,37.5084642
3734588736,127.0526981,37.5084935
3734588836,127.0467751,37.5093198
3768408737,127.0429873,37.5021167
3828399172,127.0576833,37.4958527
3828399216,127.0594134,37.4999225
3828399217,127.0572752,37.4999101
3828399220,127.0597093,37.5000247
3828399228,127.0579215,37.5000976
3828399252,127.0587945,37.5019616
3828399254,127.0593294,37.5019795
3828399462,127.060104,37.5022209
3828399464,127.0583422,37.502312
3828399466,127.0578041,37.502396
3828399470,127.0572018,37.5026245
3828399475,127.05766,37.5027727
3828399477,127.0581438,37.5029327
3828399480,127.058586,37.5030764
3828399481,127.0587215,37.5031288
3828399483,127.0568763,37.5032987
3828399485,127.0593651,37.5033375
3828399488,127.0573238,37.5034471
3828399489,127.0597072,37.5034479
3828399492,127.0577918,37.5036005
3828399497,127.05879,37.5039297
3828399500,127.059032,37.5040092
3828399502,127.0591332,37.5040424
3828399504,127.0593771,37.5041178
3828399506,127.0596192,37.504432
3828399508,127.0602541,37.5046486
3828399515,127.0582288,37.504977
3828399517,127.0585971,37.5051019
3828399518,127.0576309,37.5051416
3828399521,127.0598301,37.5054949
3828399523,127.0590204,37.5056053
3828399526,127.0603113,37.5060236
3828399527,127.0594873,37.5061323
3828399533,127.0578917,37.5063706
3828399535,127.0585283,37.5065741
3828399539,127.0598864,37.5068176
3828399552,127.0588642,37.507407
3852037758,127.052557,37.5082409
3852037762,127.0525713,37.5082517
3852037772,127.052685,37.5083379
3852037774,127.0526982,37.508348
3852037777,127.0525064,37.5083675
3852037789,127.0524071,37.50845
3852038357,127.0467419,37.509385
3958794765,127.0379485,37.505708
3958794766,127.0408521,37.5061572
3958794767,127.0399277,37.5063018
3958794768,127.0395045,37.5067331
4062918115,127.0388648,37.496713
4131923356,127.0377902,37.4963978
4131931170,127.0386414,37.4971905
4131931175,127.0381141,37.4983413
4181601813,127.0453701,37.5111807
4181601814,127.0430829,37.5123828
4181658454,127.0442619,37.5135539
4181719201,127.0397362,37.5130074
4181719220,127.0410457,37.5133163
4181719221,127.0412296,37.5118806
4181719222,127.0417435,37.5114219
4181719223,127.0413782,37.5111393
4181719224,127.0416363,37.5104667
4181719225,127.041826,37.5112341
4181719226,127.0408722,37.5110265
4181719227,127.0402098,37.5108807
4181719232,127.0396675,37.5103027
4181719233,127.0399246,37.5096439
4181719235,127.0403315,37.5100785
4181719239,127.0394357,37.5129538
4181719242,127.0382278,37.5131599
4181719244,127.0377032,37.5121406
4181719246,127.0379112,37.5119633
4181719248,127.0378403,37.5117375
4181719250,127.0378962,37.5115093
4181719252,127.0379881,37.5113226
4181719253,127.0387527,37.5115402
4181719254,127.0393851,37.5126472
4181719256,127.0406269,37.5117136
4181719257,127.0392843,37.5113301
4181719258,127.0391364,37.5116505
4182218089,127.0555798,37.5109201
4182218090,127.056346,37.511142
4182218091,127.0574301,37.5114827
4182218097,127.056947,37.5082538
4182218098,127.057565,37.5084575
4182218099,127.0559988,37.5110448
4182218100,127.0563167,37.5103059
4182218101,127.0556848,37.5107455
4182218102,127.0560754,37.5108573
4182218103,127.0557436,37.5106006
4182218104,127.0561404,37.5107104
4182218105,127.0558082,37.5104683
4182218107,127.0558722,37.5103314
4182218108,127.0562567,37.5104378
4182218109,127.0559295,37.5101966
4182218110,127.0559924,37.510065
4182218111,127.0563783,37.510167
4182218112,127.0560567,37.509935
4182218113,127.0564208,37.5100333
4182222511,127.0538192,37.5103206
4182222512,127.0525995,37.5098998
4182358243,127.040739,37.5093625
4182358244,127.0410805,37.508598
4182358245,127.0441295,37.5095988
4182358246,127.0417314,37.5134792
4182358247,127.0422281,37.5121655
4182358248,127.0427116,37.5107676
4182358249,127.0404407,37.5084069
4182358250,127.0416908,37.5087761
4182358251,127.0451349,37.5073661
4182358253,127.0417858,37.5062731
4182358254,127.0434854,37.5084708
4182358256,127.0443039,37.5083853
4182358257,127.0423542,37.5070132
4182358258,127.0414555,37.5052533
4182358259,127.04433,37.5057853
4182358260,127.0436228,37.5059357
4182358261,127.0434991,37.5053914
4182358262,127.0455111,37.5060383
4182374178,127.0391061,37.5030726
4182374180,127.037869,37.5023048
4182374181,127.0392595,37.5027652
4182374182,127.0394238,37.5024566
4182374183,127.0380227,37.5020015
4182374184,127.0396034,37.50211
4182374185,127.0381909,37.5016763
4182374186,127.0385948,37.5025452
4182374187,127.0390986,37.5015717
4182374188,127.0383634,37.5046337
4182381091,127.0388169,37.5037178
4182381092,127.0397402,37.5051273
4182381093,127.0403796,37.5041904
4182381094,127.0381038,37.5034915
4182381095,127.0391521,37.5038317
4182381096,127.0394907,37.5039392
4182381097,127.040192,37.5041508
4182381098,127.0398499,37.5040592
4182381099,127.0390384,37.5054597
4182381100,127.0392712,37.504944
4182381101,127.0400123,37.5057457
4182381102,127.0402331,37.505302
4182381103,127.0397156,37.5056568
4182381104,127.0399169,37.5051882
4182381105,127.0379107,37.5069697
4182381106,127.0382,37.5063635
4182381107,127.0384198,37.505847
4182381108,127.0385537,37.5064679
4182381109,127.0387876,37.5059573
4183827341,127.0574604,37.5054792
4183857878,127.0591856,37.5052858
4183857879,127.0601342,37.5063408
4183864403,127.0576092,37.5007171
4183864404,127.0550569,37.4998879
4183870289,127.055657,37.4986972
4183870290,127.0535017,37.499362
4183907750,127.055934,37.4981452
4183907751,127.0551973,37.5012225
4183907752,127.0539195,37.5023267
4183907753,127.0540379,37.5035995
4183907754,127.0537161,37.504249
4183907755,127.0532922,37.5050892
4183907756,127.0553965,37.5057814
4183907757,127.0540396,37.5053418
4183907758,127.0544742,37.5044889
4183907759,127.0542281,37.5049685
4183907760,127.0555902,37.5053998
4183907761,127.0561258,37.5042787
4183907762,127.0547197,37.503822
4183907763,127.0552518,37.5027621
4183907764,127.0543549,37.5037042
4183907765,127.0548976,37.5026462
4183907766,127.0540113,37.5032271
4183907768,127.0545435,37.5025303
4183907769,127.0551136,37.5039527
4183907771,127.0556621,37.5028996
4183907772,127.0555293,37.5040893
4183907774,127.0560659,37.5030311
4183907775,127.054981,37.5033078
4183907776,127.0557952,37.5035538
4183907777,127.0558252,37.5034981
4183907778,127.0562717,37.5036332
4183907779,127.0556927,37.5037889
4183907780,127.0562026,37.5039517
4183907781,127.0548248,37.5038579
4183907782,127.0546126,37.5025523
4183907783,127.0549428,37.5018873
4183907784,127.0542629,37.5024347
4183907785,127.0545814,37.5017733
4183907787,127.0538704,37.5019322
4183907788,127.0518392,37.5028798
4183907889,127.0519776,37.5052988
4183907890,127.0521894,37.5048425
4183907891,127.0511782,37.5022469
4183907892,127.0520358,37.5024942
4183907893,127.0526605,37.4990974
4183907894,127.0580187,37.4979637
4183907896,127.0573275,37.5012636
4183907897,127.0569088,37.5011187
4183907898,127.0564927,37.5009916
4183907899,127.0561141,37.5008646
4183907900,127.0557149,37.500734
4183907901,127.0550772,37.5001011
4183907903,127.0547734,37.4997806
4183937324,127.0485746,37.497773
4183937375,127.0458372,37.5017324
4183978793,127.0471152,37.4958798
4183978799,127.0464484,37.4971028
4183978800,127.0471617,37.4973237
4183978804,127.04127,37.4987335
4183978805,127.0443087,37.4992019
4183978806,127.0416465,37.4979093
4183978807,127.0407377,37.4974675
4183978808,127.0422953,37.4965194
4183978809,127.0426007,37.495894
4183978814,127.0457546,37.4961285
4183978819,127.0425718,37.4966546
4183978820,127.0428873,37.495978
4183978823,127.0407925,37.4957736
4184001060,127.0390651,37.4962881
4184001061,127.0400821,37.4967839
4184001062,127.0437195,37.5004519
4184001063,127.0388727,37.4990442
4184001064,127.0413418,37.5008822
4184001065,127.0418037,37.4998922
4184001066,127.0419422,37.4996104
4184001067,127.042994,37.5017885
4184001068,127.0415719,37.5014245
4184001072,127.0402054,37.5009514
4184001073,127.0395451,37.5007151
4184001074,127.0388262,37.5004932
4184001076,127.0386536,37.5008372
4184001077,127.0400538,37.5012873
4184001078,127.0393638,37.5010679
4184001079,127.0405355,37.5017992
4184001080,127.0408244,37.5011907
4184001081,127.0414477,37.5016978
4184001082,127.0406623,37.5015323
4184001083,127.0428263,37.5020952
4184235072,127.0592573,37.4957662
4309645208,127.0398512,37.4993362
4309649389,127.039371,37.4991954
4309797294,127.0387625,37.5022357
4309803045,127.0403452,37.4994808
4309926435,127.0553876,37.503429
4309970802,127.0389308,37.5019036
4406703955,127.0582925,37.4967236
4406703958,127.0574875,37.4961855
4406703963,127.057068,37.4968051
4406703965,127.0569845,37.4970067
4406703966,127.0596349,37.4967606
4406703967,127.0591655,37.4965957
4406703969,127.0587327,37.4961386
4406703970,127.0592617,37.496415
4406703974,127.0583578,37.4963605
4406717370,127.059137,37.4963663
4406717373,127.0584731,37.4960901
4406825370,127.0602982,37.4980475
4631778955,127.0414134,37.512312
4631778956,127.0421062,37.5124682
4631791322,127.0518153,37.5070924
4631791324,127.0520707,37.5068692
4635108610,127.0531696,37.495721
4670358030,127.0591936,37.5012378
4670358031,127.0588657,37.5011242
4670358032,127.0597908,37.5000524
4670358033,127.0594724,37.4999423
4670358036,127.0588057,37.4997323
4670358037,127.0591616,37.4998431
4670358038,127.0591151,37.4998285
4685473177,127.0528854,37.4986295
4685473178,127.0519343,37.4983322
4685480466,127.0538794,37.4992999
4685480467,127.0550269,37.4997418
4685480468,127.0544933,37.4986323
4685480484,127.0546317,37.4983646
4696023738,127.0467769,37.5135166
4696023739,127.0467137,37.5134985
4696023740,127.0467499,37.5134158
4696023741,127.0471751,37.5136198
4696023742,127.0472058,37.5135464
4735628231,127.0476926,37.5125068
4735628232,127.0477976,37.5122723
4735628235,127.0477502,37.512256
4784810914,127.0528907,37.4963229
5034061175,127.0385646,37.5087362
5034061178,127.039512,37.50781
5034061179,127.0402835,37.5069825
5034061180,127.0412363,37.5059608
5034061183,127.0416239,37.5052267
